ExperimentID,Cohort,SubjectName,SubjectNumber,SessionNumber,ExperimentType,Comment,DateTime,LogFileName,Parameters
191,CSU,george,13,8.0,RPE-ER,Rp E before R,2023-11-16 14:13:18.433504,Experiment_2023-11-16T14:13:18.433504_george_8.0_RPE-ER.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
192,CSU,george,13,9.0,RPE-R,RP R,2023-11-16 14:19:09.443349,Experiment_2023-11-16T14:19:09.443349_george_9.0_RPE-R.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
193,CSU,myrtle,14,6.0,RPE-H,RP H 3,2023-11-16 14:59:03.216301,Experiment_2023-11-16T14:59:03.216301_myrtle_6.0_RPE-H.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
194,CSU,yoshi,15,5.0,RPE-H,Rp H 3,2023-11-16 15:18:14.276712,Experiment_2023-11-16T15:18:14.276712_yoshi_5.0_RPE-H.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
195,CSU,nix,16,6.0,RPE-ER,Rp ER,2023-11-16 15:27:06.878539,Experiment_2023-11-16T15:27:06.878539_nix_6.0_RPE-ER.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
196,CSU,nix,16,7.0,RPE-R,RP R,2023-11-16 15:38:08.222092,Experiment_2023-11-16T15:38:08.222092_nix_7.0_RPE-R.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
197,CSU,gio,17,7.0,RPE-ER,RP ER ,2023-11-16 17:28:35.535915,Experiment_2023-11-16T17:28:35.535915_gio_7.0_RPE-ER.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
198,CSU,gio,17,8.0,RPE-R,RP R,2023-11-16 17:42:28.648521,Experiment_2023-11-16T17:42:28.648521_gio_8.0_RPE-R.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
199,CSU,dusty,18,6.0,RPE-H,RP H 2,2023-11-16 18:15:15.261472,Experiment_2023-11-16T18:15:15.261472_dusty_6.0_RPE-H.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
200,CSU,pumba,21,,RPE-H,RP H 3,2023-11-16 18:29:56.344098,Experiment_2023-11-16T18:29:56.344098_pumba_nan_RPE-H.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
201,CSU,clover,22,,RPE-H,RP H 3,2023-11-16 18:40:29.694630,Experiment_2023-11-16T18:40:29.694630_clover_nan_RPE-H.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
202,CSU,jelly,11,11.0,RPE-ER,RP ER,2023-11-16 19:12:22.067645,Experiment_2023-11-16T19:12:22.067645_jelly_11.0_RPE-ER.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
203,CSU,jelly,11,12.0,RPE-R,RP R,2023-11-16 19:17:52.321571,Experiment_2023-11-16T19:17:52.321571_jelly_12.0_RPE-R.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
204,CSU,smudge,12,8.0,RPE-ER,RP ER ,2023-11-16 20:03:07.699554,Experiment_2023-11-16T20:03:07.699554_smudge_8.0_RPE-ER.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
205,CSU,smudge,12,9.0,RPE-ER,RP ER second session after robot broke,2023-11-16 20:10:45.788898,Experiment_2023-11-16T20:10:45.788898_smudge_9.0_RPE-ER.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
206,CSU,smudge,12,10.0,RPE-R,RP R after second attempt at RP ER,2023-11-16 20:20:01.485550,Experiment_2023-11-16T20:20:01.485550_smudge_10.0_RPE-R.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
207,CSU,myrtle,14,7.0,RPE-E,RP E,2023-11-16 21:04:08.878984,Experiment_2023-11-16T21:04:08.878984_myrtle_7.0_RPE-E.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
208,CSU,yoshi,15,6.0,RPE-E,RP E,2023-11-16 21:45:55.894085,Experiment_2023-11-16T21:45:55.894085_yoshi_6.0_RPE-E.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
209,CSU,dusty,18,7.0,RPE-E,RP E,2023-11-16 23:38:56.900855,Experiment_2023-11-16T23:38:56.900855_dusty_7.0_RPE-E.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
210,CSU,pumba,21,,RPE-E,RP E ,2023-11-17 00:20:48.760387,Experiment_2023-11-17T00:20:48.760387_pumba_nan_RPE-E.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
211,CSU,clover,22,,RPE-E,RP E,2023-11-17 01:04:08.654943,Experiment_2023-11-17T01:04:08.654943_clover_nan_RPE-E.log,"{""CRITERION_LIMIT_R"": 8, ""CRITERION_LIMIT_RP_H"": 8, ""CRITERION_TIME_RP_H"": 20, ""EXTINCTION_CRITERION"": 5, ""EXTINCTION_MINIMUM_TRIALS"": 20, ""FEED_DISPENSE"": 5, ""INITIAL_DELAY"": 10, ""MAX_TIME_START_TO_TOUCH_EVENT"": 300, ""MAX_TRIAL_PER_SESSION"": 20, ""MODE"": ""-- UNDEFINED --"", ""N_SUBJECT"": 30, ""N_TOUCH"": 3, ""PAUSE_BETWEEN_TRIALS"": 10, ""RESPONSE_TIMEOUT"": 45, ""SENSITIVITY"": 5, ""SERVO_CHANNEL"": 1, ""SERVO_CLOSE"": 0, ""SERVO_DELAY"": 0, ""SERVO_DELAY_AFTER_FEED"": 5, ""SERVO_MODE"": ""pellets"", ""SERVO_OPEN"": 20, ""SESSION_STARTED_SOUND_DURATION"": 2, ""SESSION_TERMINATED_SOUND_DURATION"": 2, ""SYSTEM_READY_SOUND_DURATION"": 2, ""TOUCH_PAD_DELAY"": 0.1, ""TRIAL_LIMIT"": 20, ""TRIAL_SLEEP_TIME"": 5}"
